,ipc_all,lag_1,lag_2,lag_3,lag_6,lag_9,lag_12,oil_cb,sugar_bol,chicken_tj,oil2_tj,oil2_bol,sugar_tj,rice4_tj,sugar_cb,rice3_po,sugar_or,sugar_sc,rice4_su,ycorn_tj,chicken_bol,papa2_tj,oil2_po,sugar_lp,papaya_tr,oil_sc,banana_co,rice_bol,milk_sc,chicken_tr,pineapple_tr,rice2_lp,rice3_su,ufv,paprika_or,squash_co,papa1_po,rice2_po,flour_lp,chicken_po,silver,chicken_lp,ycorn_sc,chicken_sc,tomato_co,libor,platano_co,sugar_po,carrot_co,tomato_tj,oil_tr,lard_lp,rice4_or,freq
2015-03-23,,5.493044624438981,5.93673024218071,5.194247643713879,4.297363521814135,7.334564378211339,6.123875888394981,11.5,210.0,14.5,9.0,9.0,195.0,250.0,205.0,325.0,210.0,200.0,290.0,66.0,14.0,37.5,10.0,205.0,550.0,11.1,57.5,360.0,5.7,14.0,500.0,280.0,310.0,2.03754,90.0,62.5,30.0,260.0,265.78,14.5,16.53,13.3,60.0,12.5,140.0,0.39485,60.0,210.0,65.0,27.5,8.9,212.5,250.0,day
2015-03-24,,5.493044624438981,5.93673024218071,5.194247643713879,4.297363521814135,7.334564378211339,6.123875888394981,11.5,205.0,14.5,9.0,9.0,192.5,250.0,205.0,325.0,210.0,200.0,290.0,66.0,14.0,37.5,10.0,205.0,525.0,11.1,57.5,360.0,5.7,14.0,500.0,280.0,310.0,2.03783,90.0,62.5,30.0,260.0,263.22,14.0,16.19,13.25,60.0,12.9,140.0,0.39865,60.0,205.0,70.0,27.5,8.9,212.5,250.0,day
2015-03-25,,5.493044624438981,5.93673024218071,5.194247643713879,4.297363521814135,7.334564378211339,6.123875888394981,11.5,205.0,14.5,9.0,9.0,192.5,250.0,205.0,325.0,210.0,200.0,290.0,66.0,14.0,37.5,10.0,205.0,525.0,11.1,55.0,360.0,5.7,14.0,500.0,270.0,310.0,2.03812,90.0,62.5,30.0,260.0,263.22,14.0,16.469,13.28,60.0,12.9,140.0,0.3979,60.0,205.0,70.0,32.5,8.9,212.5,250.0,day
2015-03-26,,5.493044624438981,5.93673024218071,5.194247643713879,4.297363521814135,7.334564378211339,6.123875888394981,11.5,205.0,14.5,9.0,9.0,192.5,250.0,205.0,320.0,210.0,200.0,290.0,66.0,14.0,37.5,10.0,205.0,525.0,11.1,55.0,360.0,5.7,14.0,500.0,270.0,310.0,2.03841,90.0,62.5,30.0,260.0,260.67,14.0,16.281,13.33,60.0,12.4,140.0,0.4019,60.0,205.0,67.5,35.0,8.9,212.5,250.0,day
2015-03-27,,5.493044624438981,5.93673024218071,5.194247643713879,4.297363521814135,7.334564378211339,6.123875888394981,11.5,205.0,14.5,9.0,9.0,192.5,250.0,205.0,320.0,210.0,200.0,290.0,66.0,13.5,37.5,10.0,205.0,525.0,11.1,55.0,360.0,5.7,13.5,500.0,260.0,310.0,2.0387,90.0,65.0,30.0,260.0,260.67,14.0,16.177,13.25,60.0,12.65,140.0,0.4049,60.0,205.0,67.5,30.0,8.9,212.5,250.0,day
2015-03-28,,5.493044624438981,5.93673024218071,5.194247643713879,4.297363521814135,7.334564378211339,6.123875888394981,11.5,205.0,14.5,9.0,9.0,192.5,250.0,205.0,320.0,210.0,200.0,290.0,66.0,13.5,37.5,10.0,205.0,525.0,11.1,50.0,355.0,5.7,13.5,500.0,265.0,310.0,2.03899,90.0,65.0,30.0,260.0,260.67,14.0,16.233,13.2,60.0,12.5,140.0,0.40415,55.0,205.0,67.5,30.0,8.9,212.5,250.0,day
2015-03-29,,5.493044624438981,5.93673024218071,5.194247643713879,4.297363521814135,7.334564378211339,6.123875888394981,11.5,205.0,14.5,9.0,9.0,192.5,250.0,205.0,320.0,210.0,200.0,290.0,66.0,13.5,37.5,10.0,205.0,525.0,11.1,50.0,355.0,5.7,13.5,500.0,265.0,310.0,2.03928,90.0,65.0,30.0,260.0,260.67,14.0,16.288999999999998,13.2,60.0,12.5,140.0,0.4034,55.0,205.0,67.5,30.0,8.9,212.5,250.0,day
2015-03-30,,5.493044624438981,5.93673024218071,5.194247643713879,4.297363521814135,7.334564378211339,6.123875888394981,11.5,205.0,14.5,9.0,9.0,195.0,250.0,205.0,320.0,210.0,200.0,290.0,66.0,13.5,37.5,10.0,205.0,525.0,11.1,50.0,355.0,5.7,13.5,500.0,260.0,310.0,2.03957,90.0,65.0,30.0,260.0,260.67,14.0,16.345,13.2,61.5,12.4,140.0,0.40265,57.5,205.0,67.5,30.0,8.9,212.5,250.0,day
2015-03-31,4.7545122061630085,5.493044624438981,5.93673024218071,5.194247643713879,4.297363521814135,7.334564378211339,6.123875888394981,11.5,208.70967741935485,14.5,9.0,9.0,196.5483870967742,250.0,204.74193548387095,327.741935483871,211.4516129032258,200.0,290.0,66.0,14.132903225806452,37.5,10.0,206.53225806451613,511.2903225806452,11.1,55.08064516129032,360.0,5.7,14.14516129032258,500.0,281.50548387096774,323.7096774193548,2.035478064516129,83.79032258064517,62.903225806451616,30.40322580645161,261.1290322580645,264.6258064516129,14.358064516129032,16.644536559139784,13.46548387096774,60.564516129032256,13.387096774193548,140.0,0.3992639784946236,60.564516129032256,210.16129032258064,68.87096774193549,35.604838709677416,8.9,213.8709677419355,250.0,month
2015-03-31,,4.7545122061630085,5.493044624438981,5.93673024218071,3.6387100540533615,7.465754387932622,6.2201179562938025,11.5,205.0,14.5,9.0,9.0,195.0,250.0,205.0,320.0,210.0,200.0,290.0,66.0,13.5,37.5,10.0,205.0,525.0,11.1,55.0,355.0,5.7,13.5,500.0,260.0,310.0,2.03986,90.0,65.0,30.0,260.0,260.67,14.0,16.2925,13.2,60.0,12.15,140.0,0.40065,57.5,205.0,67.5,40.0,8.9,212.5,250.0,day
2015-04-01,,4.7545122061630085,5.493044624438981,5.93673024218071,3.6387100540533615,7.465754387932622,6.2201179562938025,11.5,205.0,14.5,8.5,9.0,195.0,250.0,205.0,320.0,210.0,200.0,290.0,66.0,13.5,37.5,10.0,205.0,525.0,11.1,55.0,355.0,5.7,13.5,500.0,260.0,310.0,2.04016,90.0,65.0,30.0,260.0,260.67,14.0,16.2715,13.25,60.0,12.05,140.0,0.4034,60.0,205.0,70.0,50.0,8.9,215.0,250.0,day
2015-04-02,,4.7545122061630085,5.493044624438981,5.93673024218071,3.6387100540533615,7.465754387932622,6.2201179562938025,11.5,205.0,14.5,8.5,9.0,195.0,250.0,205.0,315.0,210.0,200.0,290.0,66.0,13.5,37.5,10.0,205.0,525.0,11.1,55.0,350.0,5.7,13.5,500.0,260.0,310.0,2.04046,90.0,65.0,30.0,260.0,260.67,13.8,15.97,13.45,60.0,11.8,140.0,0.40115,60.0,205.0,70.0,67.5,8.9,212.5,250.0,day
2015-04-03,,4.7545122061630085,5.493044624438981,5.93673024218071,3.6387100540533615,7.465754387932622,6.2201179562938025,11.5,205.0,14.5,8.5,9.0,195.0,250.0,205.0,315.0,210.0,200.0,290.0,66.0,13.5,37.5,10.0,205.0,500.0,11.1,55.0,350.0,5.7,13.5,500.0,260.0,310.0,2.04076,90.0,65.0,30.0,260.0,265.78,13.8,16.031,13.45,60.0,11.95,140.0,0.40115,60.0,205.0,70.0,67.5,8.9,212.5,250.0,day
2015-04-04,,4.7545122061630085,5.493044624438981,5.93673024218071,3.6387100540533615,7.465754387932622,6.2201179562938025,11.5,205.0,14.5,8.5,9.0,195.0,250.0,205.0,315.0,210.0,200.0,290.0,66.0,13.5,37.5,10.0,205.0,500.0,11.1,50.0,349.17,5.7,13.5,500.0,260.0,300.0,2.04106,90.0,65.0,30.0,260.0,260.67,13.8,15.9555,13.45,60.0,11.95,140.0,0.40115,55.0,205.0,65.0,72.5,8.9,212.5,250.0,day
2015-04-05,,4.7545122061630085,5.493044624438981,5.93673024218071,3.6387100540533615,7.465754387932622,6.2201179562938025,11.5,205.0,14.5,8.5,9.0,195.0,250.0,205.0,315.0,210.0,200.0,290.0,66.0,13.5,37.5,10.0,205.0,500.0,11.1,50.0,349.17,5.7,13.5,500.0,260.0,300.0,2.04136,90.0,65.0,30.0,260.0,260.67,13.8,15.88,13.45,60.0,11.95,140.0,0.40115,55.0,205.0,65.0,72.5,8.9,212.5,250.0,day
2015-04-06,,4.7545122061630085,5.493044624438981,5.93673024218071,3.6387100540533615,7.465754387932622,6.2201179562938025,11.5,210.0,14.5,8.5,9.0,195.0,250.0,205.0,315.0,210.0,200.0,290.0,66.0,13.5,37.5,10.0,204.0,500.0,11.1,55.0,350.0,5.7,13.5,500.0,240.0,300.0,2.04166,90.0,65.0,30.0,260.0,260.67,13.8,15.8045,13.28,59.0,11.8,140.0,0.40115,60.0,210.0,65.0,70.0,8.9,212.5,250.0,day
2015-04-07,,4.7545122061630085,5.493044624438981,5.93673024218071,3.6387100540533615,7.465754387932622,6.2201179562938025,11.5,210.0,14.5,8.5,8.9,195.0,250.0,204.0,315.0,210.0,200.0,290.0,66.0,13.5,37.5,10.0,204.0,500.0,11.1,55.0,349.0,5.7,13.5,500.0,220.0,300.0,2.04196,90.0,65.0,30.0,260.0,260.67,13.5,15.8552,13.28,59.0,11.55,140.0,0.3984,60.0,210.0,67.5,57.5,8.9,212.5,250.0,day
2015-04-08,,4.7545122061630085,5.493044624438981,5.93673024218071,3.6387100540533615,7.465754387932622,6.2201179562938025,11.5,210.0,14.5,8.5,8.9,197.5,250.0,204.0,310.0,210.0,200.0,290.0,66.0,13.5,37.5,10.0,202.67,500.0,11.1,55.0,349.0,5.7,13.5,500.0,220.0,300.0,2.04226,90.0,65.0,30.63,255.0,260.67,13.5,15.738,13.3,59.0,11.75,140.0,0.3995,60.0,210.0,67.5,50.0,8.9,212.5,250.0,day
2015-04-09,,4.7545122061630085,5.493044624438981,5.93673024218071,3.6387100540533615,7.465754387932622,6.2201179562938025,11.5,210.0,14.5,8.5,8.9,197.5,250.0,203.0,305.0,210.0,200.0,290.0,66.0,13.38,37.5,10.0,201.5,500.0,11.1,55.0,349.0,5.7,13.0,500.0,220.0,300.0,2.04256,90.0,65.0,30.63,255.0,260.67,13.5,16.41,13.05,60.0,11.6,140.0,0.4034,60.0,210.0,70.0,37.5,8.9,212.5,250.0,day
2015-04-10,,4.7545122061630085,5.493044624438981,5.93673024218071,3.6387100540533615,7.465754387932622,6.2201179562938025,11.5,210.0,14.5,8.5,8.9,197.5,250.0,203.0,305.0,210.0,200.0,290.0,66.0,13.28,42.19,10.0,201.5,500.0,11.1,52.5,349.0,5.7,13.0,500.0,220.0,300.0,2.04286,85.0,65.0,30.63,255.0,260.67,13.5,16.6445,12.8,60.0,11.6,140.0,0.4044,60.0,210.0,70.0,32.5,8.9,212.5,250.0,day
2015-04-11,,4.7545122061630085,5.493044624438981,5.93673024218071,3.6387100540533615,7.465754387932622,6.2201179562938025,11.5,210.0,14.5,8.5,8.9,197.5,250.0,203.0,300.0,210.0,200.0,290.0,66.0,13.28,42.19,10.0,201.5,475.0,11.1,50.0,349.0,5.7,13.0,500.0,220.0,300.0,2.04312,85.0,65.0,30.0,255.0,260.67,13.5,16.617166666666666,13.0,60.0,11.45,140.0,0.40465,55.0,210.0,65.0,40.0,8.9,212.5,250.0,day
2015-04-12,,4.7545122061630085,5.493044624438981,5.93673024218071,3.6387100540533615,7.465754387932622,6.2201179562938025,11.5,210.0,14.5,8.5,8.9,197.5,250.0,203.0,300.0,210.0,200.0,290.0,66.0,13.28,42.19,10.0,201.5,475.0,11.1,50.0,349.0,5.7,13.0,500.0,220.0,300.0,2.04338,85.0,65.0,30.0,255.0,260.67,13.5,16.589833333333335,13.0,60.0,11.45,140.0,0.4049,55.0,210.0,65.0,40.0,8.9,212.5,250.0,day
2015-04-13,,4.7545122061630085,5.493044624438981,5.93673024218071,3.6387100540533615,7.465754387932622,6.2201179562938025,11.5,210.0,14.5,8.5,8.9,195.0,250.0,203.0,300.0,210.0,200.0,290.0,66.0,13.23,42.19,10.0,201.5,475.0,11.1,50.0,349.0,5.7,13.0,500.0,220.0,300.0,2.04364,85.0,65.0,30.0,255.0,260.67,13.5,16.5625,12.8,60.0,11.45,140.0,0.40515,57.5,210.0,67.5,40.0,8.9,215.0,250.0,day
2015-04-14,,4.7545122061630085,5.493044624438981,5.93673024218071,3.6387100540533615,7.465754387932622,6.2201179562938025,11.5,210.0,14.5,8.5,8.9,195.0,250.0,203.0,300.0,210.0,200.0,290.0,66.0,13.23,42.19,10.0,201.5,475.0,11.1,55.0,349.0,5.7,13.0,500.0,220.0,280.0,2.0439,85.0,65.0,30.63,255.0,260.67,13.5,16.1483,12.68,60.0,11.5,140.0,0.4049,60.0,210.0,70.0,37.5,8.9,212.5,250.0,day
2015-04-15,,4.7545122061630085,5.493044624438981,5.93673024218071,3.6387100540533615,7.465754387932622,6.2201179562938025,11.5,210.0,14.5,8.5,8.9,195.0,250.0,200.0,295.0,210.0,200.0,290.0,66.0,13.2,42.19,10.0,201.5,475.0,11.1,57.5,347.0,5.7,13.0,500.0,220.0,280.0,2.04416,85.0,65.0,30.63,255.0,260.67,13.5,16.388636363636365,12.8,60.0,11.55,140.0,0.4014,60.0,210.0,70.0,40.0,8.9,212.5,250.0,day
2015-04-16,,4.7545122061630085,5.493044624438981,5.93673024218071,3.6387100540533615,7.465754387932622,6.2201179562938025,11.5,210.0,14.5,8.5,8.9,195.0,250.0,198.0,295.0,210.0,200.0,290.0,66.0,13.2,42.19,10.0,201.5,475.0,10.8,60.0,347.0,5.7,13.0,500.0,210.0,280.0,2.04442,70.0,65.0,30.63,255.0,260.67,13.5,16.1625,12.68,60.0,11.55,140.0,0.40265,60.0,210.0,70.0,37.5,8.55,212.5,250.0,day
2015-04-17,,4.7545122061630085,5.493044624438981,5.93673024218071,3.6387100540533615,7.465754387932622,6.2201179562938025,11.5,205.0,14.5,8.5,8.9,195.0,250.0,198.0,295.0,210.0,200.0,290.0,66.0,13.13,42.19,10.0,201.5,475.0,10.8,60.0,345.0,5.7,13.0,500.0,210.0,280.0,2.04468,65.0,65.0,30.63,255.0,260.67,13.5,16.424,12.63,60.0,11.6,140.0,0.4029,60.0,205.0,67.5,32.5,8.55,212.5,250.0,day
2015-04-18,,4.7545122061630085,5.493044624438981,5.93673024218071,3.6387100540533615,7.465754387932622,6.2201179562938025,11.5,205.0,14.5,8.5,8.9,194.5,250.0,198.0,295.0,210.0,200.0,290.0,66.0,13.13,42.19,10.0,200.33,475.0,10.8,55.0,345.0,5.7,12.5,500.0,210.0,280.0,2.04494,65.0,65.0,30.63,255.0,260.67,13.5,16.466166666666666,12.63,58.0,11.55,140.0,0.4037333333333333,60.0,205.0,65.0,32.5,8.55,212.5,250.0,day
2015-04-19,,4.7545122061630085,5.493044624438981,5.93673024218071,3.6387100540533615,7.465754387932622,6.2201179562938025,11.5,205.0,14.5,8.5,8.9,194.5,250.0,198.0,295.0,210.0,200.0,290.0,66.0,13.13,42.19,10.0,200.33,475.0,10.8,55.0,345.0,5.7,12.5,500.0,210.0,280.0,2.0452,65.0,65.0,30.63,255.0,260.67,13.5,16.508333333333333,12.63,58.0,11.55,140.0,0.4045666666666666,60.0,205.0,65.0,32.5,8.55,212.5,250.0,day
2015-04-20,,4.7545122061630085,5.493044624438981,5.93673024218071,3.6387100540533615,7.465754387932622,6.2201179562938025,11.5,205.0,14.5,8.5,8.9,194.5,250.0,198.0,295.0,210.0,200.0,290.0,66.0,13.0,42.19,10.0,200.33,475.0,10.8,55.0,345.0,5.7,12.5,500.0,210.0,280.0,2.04546,65.0,65.0,30.63,255.0,260.67,13.5,16.5505,12.75,58.0,11.45,140.0,0.4054,60.0,205.0,65.0,32.5,8.55,215.0,250.0,day
2015-04-21,,4.7545122061630085,5.493044624438981,5.93673024218071,3.6387100540533615,7.465754387932622,6.2201179562938025,11.5,205.0,14.5,8.5,8.9,195.0,250.0,195.0,295.0,210.0,200.0,290.0,66.0,13.0,42.19,10.0,200.33,400.0,10.8,55.0,335.33,5.7,12.5,500.0,210.0,280.0,2.04572,65.0,65.0,30.63,250.0,260.67,13.5,16.5165,12.53,58.0,11.45,140.0,0.40565,60.0,205.0,67.5,32.5,8.55,212.5,250.0,day
2015-04-22,,4.7545122061630085,5.493044624438981,5.93673024218071,3.6387100540533615,7.465754387932622,6.2201179562938025,11.5,205.0,14.5,8.5,8.9,195.0,250.0,195.0,295.0,210.0,200.0,290.0,66.0,13.0,42.19,10.0,200.33,400.0,10.8,55.0,330.0,5.7,12.0,500.0,210.0,280.0,2.04598,65.0,65.0,30.63,250.0,260.67,13.3,16.3295,12.35,58.0,11.5,140.0,0.4049,60.0,205.0,67.5,32.5,8.55,212.5,250.0,day
2015-04-23,,4.7545122061630085,5.493044624438981,5.93673024218071,3.6387100540533615,7.465754387932622,6.2201179562938025,11.5,205.0,14.5,8.5,8.9,195.0,250.0,195.0,295.0,210.0,200.0,290.0,66.0,12.5,42.19,10.0,198.0,400.0,10.8,57.5,330.0,5.7,12.0,500.0,210.0,280.0,2.04624,65.0,65.0,30.0,250.0,260.67,13.3,16.4675,12.35,58.0,11.5,140.0,0.40865,60.0,205.0,70.0,27.5,8.55,212.5,250.0,day
2015-04-24,,4.7545122061630085,5.493044624438981,5.93673024218071,3.6387100540533615,7.465754387932622,6.2201179562938025,11.5,205.0,14.5,8.5,9.0,195.0,250.0,195.0,290.0,210.0,200.0,290.0,66.0,12.5,42.19,10.0,198.0,400.0,10.8,57.5,330.0,5.7,12.0,500.0,210.0,270.0,2.0465,65.0,65.0,30.0,250.0,260.67,13.3,16.3075,12.23,58.0,11.5,140.0,0.4089,60.0,205.0,70.0,35.0,8.4,212.5,250.0,day
2015-04-25,,4.7545122061630085,5.493044624438981,5.93673024218071,3.6387100540533615,7.465754387932622,6.2201179562938025,11.5,205.0,14.5,8.5,9.0,195.0,235.0,195.0,290.0,210.0,200.0,290.0,66.0,12.5,42.19,10.0,198.0,400.0,10.8,55.0,330.0,5.7,12.0,500.0,210.0,270.0,2.04676,65.0,65.0,30.0,250.0,260.67,13.3,16.387,12.23,58.0,11.5,140.0,0.4084833333333333,60.0,205.0,65.0,35.0,8.4,212.5,250.0,day
2015-04-26,,4.7545122061630085,5.493044624438981,5.93673024218071,3.6387100540533615,7.465754387932622,6.2201179562938025,11.5,205.0,14.5,8.5,9.0,195.0,235.0,195.0,290.0,210.0,200.0,290.0,66.0,12.5,42.19,10.0,198.0,400.0,10.8,55.0,330.0,5.7,12.0,500.0,210.0,270.0,2.04702,65.0,65.0,30.0,250.0,260.67,13.3,16.4665,12.23,58.0,11.5,140.0,0.4080666666666667,60.0,205.0,65.0,35.0,8.4,212.5,250.0,day
2015-04-27,,4.7545122061630085,5.493044624438981,5.93673024218071,3.6387100540533615,7.465754387932622,6.2201179562938025,11.5,205.0,14.5,8.5,9.0,195.0,235.0,195.0,285.0,210.0,200.0,290.0,66.0,12.5,42.19,10.0,198.0,400.0,10.8,55.0,330.0,5.7,12.0,400.0,210.0,270.0,2.04728,65.0,65.0,29.38,250.0,260.67,13.3,16.546,12.03,58.0,11.25,140.0,0.40765,60.0,205.0,65.0,37.5,8.4,212.5,250.0,day
2015-04-28,,4.7545122061630085,5.493044624438981,5.93673024218071,3.6387100540533615,7.465754387932622,6.2201179562938025,11.5,210.0,14.5,8.5,9.0,195.0,235.0,195.0,285.0,210.0,200.0,290.0,66.0,12.5,42.19,10.0,198.0,400.0,10.8,55.0,330.0,5.7,12.0,400.0,210.0,270.0,2.04754,65.0,65.0,29.38,250.0,260.67,13.3,17.1275,11.83,58.0,11.4,140.0,0.40615,55.0,210.0,65.0,37.5,8.4,212.5,250.0,day
2015-04-29,,4.7545122061630085,5.493044624438981,5.93673024218071,3.6387100540533615,7.465754387932622,6.2201179562938025,11.5,210.0,14.5,8.5,9.0,195.0,235.0,195.0,285.0,210.0,200.0,290.0,66.0,12.5,42.19,10.0,198.0,400.0,10.8,55.0,326.0,5.7,12.0,400.0,210.0,270.0,2.0478,65.0,65.0,29.38,250.0,260.67,13.0,17.465,12.03,58.0,11.4,140.0,0.40765,55.0,210.0,70.0,37.5,8.4,212.5,250.0,day
2015-04-30,4.140870242000139,4.7545122061630085,5.493044624438981,5.93673024218071,3.6387100540533615,7.465754387932622,6.2201179562938025,11.5,207.33333333333331,14.5,8.5,8.943333333333333,195.36666666666667,247.0,199.86666666666667,299.8333333333333,210.0,200.0,290.0,66.0,13.066666666666666,40.783,10.0,201.16066666666663,460.0,10.956666666666669,54.66666666666666,342.189,5.7,12.766666666666667,486.6666666666667,222.33333333333331,287.3333333333333,2.04423,76.66666666666667,65.0,30.16933333333333,254.5,260.8403333333333,13.476666666666668,16.40303787878788,12.74,58.93333333333333,11.558333333333334,140.0,0.4043033333333333,58.75,207.33333333333331,67.5,43.083333333333336,8.69,212.75,250.0,month
2015-04-30,,4.140870242000139,4.7545122061630085,5.493044624438981,4.406312432843595,6.114036984130911,6.376902734008372,11.5,210.0,14.5,8.5,9.0,195.0,235.0,195.0,285.0,210.0,200.0,290.0,66.0,12.03,42.19,10.0,198.0,400.0,11.0,55.0,325.0,5.7,12.0,400.0,210.0,270.0,2.04806,65.0,65.0,29.38,250.0,260.67,12.7,17.5,12.03,55.0,10.65,140.0,0.4079,55.0,210.0,70.0,40.0,8.4,212.5,250.0,day
2015-05-01,,4.140870242000139,4.7545122061630085,5.493044624438981,4.406312432843595,6.114036984130911,6.376902734008372,11.5,210.0,14.5,8.5,9.0,195.0,235.0,195.0,285.0,210.0,200.0,290.0,66.0,12.03,42.19,10.0,198.0,400.0,11.0,55.0,325.0,5.7,12.0,400.0,210.0,270.0,2.04832,65.0,65.0,29.38,250.0,260.67,12.7,17.7275,12.03,55.0,10.65,140.0,0.4109,55.0,210.0,70.0,40.0,8.4,212.5,250.0,day
2015-05-02,,4.140870242000139,4.7545122061630085,5.493044624438981,4.406312432843595,6.114036984130911,6.376902734008372,11.5,210.0,14.5,8.5,9.0,195.0,235.0,195.0,285.0,210.0,200.0,290.0,66.0,12.1,42.19,10.0,194.5,400.0,11.0,55.0,325.0,5.7,12.0,400.0,210.0,270.0,2.04858,65.0,65.0,29.38,250.0,260.67,12.7,17.52883333333333,12.1,55.0,10.35,140.0,0.4109,55.0,210.0,65.0,37.5,8.4,212.5,250.0,day
2015-05-03,,4.140870242000139,4.7545122061630085,5.493044624438981,4.406312432843595,6.114036984130911,6.376902734008372,11.5,210.0,14.5,8.5,9.0,195.0,235.0,195.0,285.0,210.0,200.0,290.0,66.0,12.1,42.19,10.0,194.5,400.0,11.0,55.0,325.0,5.7,12.0,400.0,210.0,270.0,2.04884,65.0,65.0,29.38,250.0,260.67,12.7,17.330166666666667,12.1,55.0,10.35,140.0,0.4109,55.0,210.0,65.0,37.5,8.4,212.5,250.0,day
2015-05-04,,4.140870242000139,4.7545122061630085,5.493044624438981,4.406312432843595,6.114036984130911,6.376902734008372,11.5,205.0,14.5,8.5,9.0,195.0,235.0,194.23,285.0,210.0,200.0,290.0,66.0,12.0,42.19,10.0,194.5,400.0,11.0,55.0,325.0,5.7,12.0,400.0,215.0,270.0,2.0491,65.0,65.0,29.38,250.0,260.67,12.5,17.1315,11.73,55.0,10.3,140.0,0.4109,55.0,205.0,65.0,40.0,8.4,210.0,250.0,day
2015-05-05,,4.140870242000139,4.7545122061630085,5.493044624438981,4.406312432843595,6.114036984130911,6.376902734008372,11.5,205.0,14.5,8.5,9.0,195.0,235.0,194.23,285.0,210.0,200.0,290.0,66.0,12.0,42.19,10.0,194.0,400.0,11.0,55.0,325.0,5.7,12.0,400.0,220.0,270.0,2.04936,65.0,65.0,29.38,250.0,260.67,12.5,17.118,11.5,55.0,10.55,140.0,0.41275,57.5,205.0,65.0,45.0,8.4,210.0,250.0,day
2015-05-06,,4.140870242000139,4.7545122061630085,5.493044624438981,4.406312432843595,6.114036984130911,6.376902734008372,11.5,205.0,14.5,8.5,9.0,195.0,235.0,194.23,280.0,210.0,200.0,290.0,66.0,12.0,42.19,10.0,194.0,400.0,11.0,55.0,323.0,5.7,12.0,400.0,225.0,270.0,2.04962,65.0,65.0,28.75,250.0,260.67,12.5,17.1595,11.38,55.0,10.55,140.0,0.4164,57.5,205.0,67.5,50.0,8.4,210.0,250.0,day
2015-05-07,,4.140870242000139,4.7545122061630085,5.493044624438981,4.406312432843595,6.114036984130911,6.376902734008372,11.5,205.0,14.5,8.5,9.0,195.0,235.0,194.0,280.0,210.0,200.0,290.0,66.0,12.0,42.19,10.0,194.5,400.0,11.0,55.0,323.0,5.7,12.0,400.0,237.5,270.0,2.04988,65.0,65.0,28.75,250.0,260.67,12.3,17.11,11.33,55.0,10.6,140.0,0.41475,55.0,205.0,70.0,60.0,8.4,210.0,250.0,day
2015-05-08,,4.140870242000139,4.7545122061630085,5.493044624438981,4.406312432843595,6.114036984130911,6.376902734008372,11.5,205.0,14.5,8.5,9.0,195.0,235.0,194.0,280.0,210.0,200.0,290.0,66.0,12.0,42.19,10.0,194.5,400.0,11.0,50.0,321.0,5.7,12.0,400.0,240.0,270.0,2.05014,65.0,65.0,28.75,250.0,260.67,12.3,17.205,11.5,55.0,10.75,140.0,0.41425,55.0,205.0,70.0,75.0,8.4,215.0,250.0,day
2015-05-09,,4.140870242000139,4.7545122061630085,5.493044624438981,4.406312432843595,6.114036984130911,6.376902734008372,11.5,205.0,14.5,8.5,9.0,195.0,235.0,194.0,280.0,210.0,200.0,290.0,66.0,12.0,42.19,10.0,195.0,375.0,11.0,50.0,321.0,5.7,12.0,400.0,240.0,270.0,2.0504,65.0,65.0,28.75,250.0,260.67,12.0,17.056166666666666,11.28,55.0,10.7,140.0,0.4137166666666667,55.0,205.0,65.0,85.0,8.4,212.5,250.0,day
2015-05-10,,4.140870242000139,4.7545122061630085,5.493044624438981,4.406312432843595,6.114036984130911,6.376902734008372,11.5,205.0,14.5,8.5,9.0,195.0,235.0,194.0,280.0,210.0,200.0,290.0,66.0,12.0,42.19,10.0,195.0,375.0,11.0,50.0,321.0,5.7,12.0,400.0,240.0,270.0,2.05066,65.0,65.0,28.75,250.0,260.67,12.0,16.907333333333334,11.28,55.0,10.7,140.0,0.4131833333333333,55.0,205.0,65.0,85.0,8.4,212.5,250.0,day
2015-05-11,,4.140870242000139,4.7545122061630085,5.493044624438981,4.406312432843595,6.114036984130911,6.376902734008372,11.5,205.0,14.5,8.5,8.9,195.0,235.0,194.0,280.0,210.0,200.0,290.0,66.0,12.0,42.19,10.0,195.0,375.0,11.0,50.0,320.0,5.7,12.0,400.0,240.0,270.0,2.05088,65.0,65.0,28.13,250.0,260.67,12.0,16.7585,11.28,55.0,10.7,140.0,0.41265,55.0,205.0,65.0,80.0,8.4,212.5,250.0,day
2015-05-12,,4.140870242000139,4.7545122061630085,5.493044624438981,4.406312432843595,6.114036984130911,6.376902734008372,11.5,205.0,14.5,8.5,8.9,195.0,235.0,194.0,280.0,210.0,200.0,290.0,66.0,12.0,42.19,10.0,195.0,375.0,11.0,55.0,320.0,5.7,12.0,400.0,240.0,270.0,2.0511,65.0,65.0,28.13,250.0,260.67,11.8,16.7045,11.3,55.0,10.7,140.0,0.41455,55.0,205.0,70.0,80.0,8.4,212.5,250.0,day
2015-05-13,,4.140870242000139,4.7545122061630085,5.493044624438981,4.406312432843595,6.114036984130911,6.376902734008372,11.5,205.0,14.5,8.5,8.9,195.0,235.0,193.33,280.0,210.0,200.0,290.0,66.0,12.0,42.19,10.0,195.0,375.0,11.0,55.0,320.0,5.7,12.0,400.0,240.0,270.0,2.05132,65.0,65.0,28.13,250.0,260.67,11.8,16.7025,11.53,55.0,10.7,140.0,0.41415,55.0,205.0,70.0,80.0,8.4,212.5,250.0,day
